sq0002	35800699	35800769	a	0	0
sq0002	36113767	36113840	a	0	0
sq0002	36163304	36163385	a	0	0
sq0002	36178211	36178282	a	0	0
sq0002	36475064	36475195	a	0	0
sq0002	36917615	36917688	a	0	0
sq0002	36946199	36946271	a	0	0
sq0002	37067518	37067599	a	0	0
sq0002	37130916	37130986	a	0	0
sq0002	37160433	37160583	a	0	0
sq0002	37387880	37387950	a	0	0
sq0002	37387956	37388048	a	0	0
sq0002	37474691	37474792	a	0	0
sq0002	37512281	37512368	a	0	0
sq0002	37641018	37641212	a	0	0
sq0002	37641020	37641214	a	0	0
sq0002	38217280	38217352	a	0	0
sq0002	38702274	38702346	a	0	0
sq0002	38935764	38935848	a	0	0
sq0002	39150837	39150910	a	0	0
sq0002	39406083	39406228	a	0	0
sq0002	39886500	39886570	a	0	0
sq0002	40015878	40015992	a	0	0
sq0002	40275670	40275769	a	0	0
sq0002	40283444	40283515	a	0	0
sq0002	40976253	40976334	a	0	0
sq0002	41107152	41107224	a	0	0
sq0002	41223631	41223702	a	0	0
sq0002	41515601	41515691	a	0	0
sq0002	41561726	41561796	a	0	0
sq0002	41618589	41618662	a	0	0
sq0002	42528210	42528282	a	0	0
sq0004	611199	611278	a	0	0
sq0004	716655	716766	a	0	0
sq0004	931162	931312	a	0	0
sq0004	1374371	1374442	a	0	0
sq0004	1878180	1878251	a	0	0
sq0004	2121819	2121886	a	0	0
sq0004	2122081	2122152	a	0	0
sq0004	2551578	2551657	a	0	0
sq0004	3035808	3035877	a	0	0
sq0004	3037421	3037497	a	0	0
sq0004	3038182	3038255	a	0	0
sq0004	3730459	3730553	a	0	0
sq0004	3730781	3730875	a	0	0
sq0004	3730992	3731093	a	0	0
sq0004	3731170	3731279	a	0	0
sq0004	3980847	3981039	a	0	0
sq0004	3980849	3981041	a	0	0
sq0004	4041995	4042068	a	0	0
sq0004	4715267	4715348	a	0	0
sq0004	4801893	4801966	a	0	0
sq0004	4835733	4835814	a	0	0
sq0004	4835894	4835966	a	0	0
sq0004	4859378	4859461	a	0	0
sq0004	5393232	5393358	a	0	0
sq0004	5432706	5432778	a	0	0
sq0004	5508577	5508741	a	0	0
sq0004	5508578	5508742	a	0	0
sq0004	5627686	5627757	a	0	0
sq0004	5718024	5718097	a	0	0
sq0004	6007240	6007399	a	0	0
sq0004	6133000	6133072	a	0	0
sq0004	6155357	6155429	a	0	0
sq0004	6232484	6232556	a	0	0
sq0004	6403513	6403585	a	0	0
sq0004	6404184	6404255	a	0	0
sq0004	6514976	6515047	a	0	0
sq0004	6714384	6714455	a	0	0
sq0004	6738305	6738462	a	0	0
sq0004	6798730	6798845	a	0	0
sq0004	6832763	6832880	a	0	0
sq0004	7619958	7620030	a	0	0
sq0004	7714231	7714303	a	0	0
sq0004	8478151	8478223	a	0	0
sq0004	8966814	8966901	a	0	0
sq0004	9106486	9106597	a	0	0
sq0004	9106486	9106597	a	0	0
sq0004	9503403	9503474	a	0	0
sq0004	9698812	9698891	a	0	0
sq0004	10530185	10530256	a	0	0
sq0004	10530859	10530930	a	0	0
sq0004	11245628	11245700	a	0	0
sq0004	11386698	11386777	a	0	0
sq0004	12302121	12302193	a	0	0
sq0004	12427594	12427667	a	0	0
sq0004	13016111	13016181	a	0	0
sq0004	13016306	13016376	a	0	0
sq0004	13016502	13016572	a	0	0
sq0004	13684310	13684382	a	0	0
sq0004	13781048	13781200	a	0	0
sq0004	13784762	13784869	a	0	0
sq0004	13784762	13784869	a	0	0
sq0004	13826960	13827053	a	0	0
sq0004	13829335	13829437	a	0	0
sq0004	13829335	13829437	a	0	0
sq0004	13832626	13832750	a	0	0
sq0004	14204672	14204745	a	0	0
sq0004	15267217	15267300	a	0	0
sq0004	15478485	15478556	a	0	0
sq0004	15864512	15864597	a	0	0
sq0004	15961119	15961190	a	0	0
sq0004	16213234	16213371	a	0	0
sq0004	16298257	16298330	a	0	0
sq0004	16375814	16375887	a	0	0
sq0004	16448422	16448494	a	0	0
sq0004	16860137	16860209	a	0	0
sq0004	16957662	16957734	a	0	0
sq0004	17680653	17680726	a	0	0
sq0004	17720603	17720674	a	0	0
sq0004	17725995	17726066	a	0	0
sq0004	17727267	17727335	a	0	0
sq0004	17728311	17728382	a	0	0
sq0004	17728825	17728896	a	0	0
sq0004	17730039	17730110	a	0	0
sq0004	18114830	18114903	a	0	0
sq0004	18411729	18411811	a	0	0
sq0004	18684839	18684922	a	0	0
sq0004	18902475	18902559	a	0	0
sq0004	18911626	18911709	a	0	0
sq0004	19747418	19747553	a	0	0
sq0004	20077499	20077572	a	0	0
sq0004	21000745	21000817	a	0	0
sq0004	22694534	22694625	a	0	0
sq0004	22694804	22694895	a	0	0
sq0004	22731889	22731960	a	0	0
sq0004	23742808	23742908	a	0	0
sq0004	24258858	24258964	a	0	0
sq0004	24927260	24927341	a	0	0
sq0004	25033553	25033719	a	0	0
sq0004	25800634	25800718	a	0	0
sq0004	26678817	26678898	a	0	0
sq0004	26853618	26853747	a	0	0
sq0004	27114711	27114802	a	0	0
sq0004	28319379	28319450	a	0	0
sq0004	28662181	28662287	a	0	0
sq0004	31387478	31387583	a	0	0
sq0004	32186300	32186371	a	0	0
sq0004	32382169	32382275	a	0	0
sq0004	34170272	34170378	a	0	0
sq0004	34174283	34174389	a	0	0
sq0004	34553718	34553824	a	0	0
sq0004	40166991	40167093	a	0	0
sq0004	40184151	40184253	a	0	0
sq0004	43957536	43957645	a	0	0
sq0004	46633922	46634028	a	0	0
sq0004	52364437	52364529	a	0	0
sq0004	52533546	52533652	a	0	0
sq0004	52635716	52635826	a	0	0
sq0004	55875959	55876065	a	0	0
sq0004	56244641	56244712	a	0	0
sq0004	56244805	56244876	a	0	0
sq0004	56886191	56886272	a	0	0
sq0004	56886341	56886422	a	0	0
sq0004	58983524	58983595	a	0	0
sq0004	58986630	58986716	a	0	0
sq0004	59089265	59089360	a	0	0
sq0004	59263712	59263798	a	0	0
sq0004	59263899	59264008	a	0	0
sq0004	59648044	59648115	a	0	0
sq0004	59664748	59664820	a	0	0
sq0004	59667376	59667496	a	0	0
sq0004	60954442	60954533	a	0	0
sq0004	62192415	62192563	a	0	0
sq0004	62193188	62193268	a	0	0
sq0004	62476993	62477080	a	0	0
sq0004	62477092	62477162	a	0	0
sq0004	62940924	62940997	a	0	0
sq0004	63015421	63015523	a	0	0
sq0004	63182147	63182232	a	0	0
sq0004	63245388	63245461	a	0	0
sq0004	63451134	63451242	a	0	0
sq0004	63618455	63618526	a	0	0
sq0004	63774060	63774132	a	0	0
sq0004	64167064	64167135	a	0	0
sq0004	64350394	64350466	a	0	0
sq0004	64481279	64481432	a	0	0
sq0006	205762	205834	a	0	0
sq0006	559508	559582	a	0	0
sq0006	559704	559787	a	0	0
sq0006	968035	968108	a	0	0
sq0006	1324415	1324486	a	0	0
sq0006	1641441	1641511	a	0	0
sq0006	1798282	1798400	a	0	0
sq0006	2106822	2106926	a	0	0
sq0006	2663629	2663702	a	0	0
sq0006	2851260	2851320	a	0	0
sq0006	2870450	2870523	a	0	0
sq0006	3628292	3628385	a	0	0
sq0006	4191338	4191441	a	0	0
sq0006	4424943	4425013	a	0	0
sq0006	4480495	4480619	a	0	0
sq0006	5001790	5001861	a	0	0
sq0006	5411312	5411412	a	0	0
sq0006	5720358	5720439	a	0	0
sq0006	7055600	7055698	a	0	0
sq0006	7077245	7077329	a	0	0
sq0006	8844776	8844879	a	0	0
sq0006	8937401	8937506	a	0	0
sq0006	14897318	14897425	a	0	0
sq0006	15487815	15487917	a	0	0
sq0006	15569053	15569304	a	0	0
sq0006	17170668	17170739	a	0	0
sq0006	21918718	21918794	a	0	0
sq0006	22822595	22822701	a	0	0
sq0006	23536847	23536947	a	0	0
sq0006	23536849	23536949	a	0	0
sq0006	28351848	28351966	a	0	0
sq0006	30143312	30143418	a	0	0
sq0006	30507960	30508066	a	0	0
sq0006	32516487	32516559	a	0	0
sq0006	32528529	32528635	a	0	0
sq0006	33611366	33611501	a	0	0
sq0006	35743166	35743294	a	0	0
sq0006	35756989	35757065	a	0	0
sq0006	36436827	36436900	a	0	0
sq0006	36437160	36437232	a	0	0
sq0008	126083	126162	a	0	0
sq0008	126469	126547	a	0	0
sq0008	126979	127073	a	0	0
sq0008	571509	571580	a	0	0
sq0008	584584	584655	a	0	0
sq0008	2053373	2053445	a	0	0
sq0008	2178850	2178923	a	0	0
sq0008	2553522	2553595	a	0	0
sq0008	3010373	3010527	a	0	0
sq0008	3597696	3597821	a	0	0
sq0008	3598199	3598330	a	0	0
sq0008	3598708	3598839	a	0	0
sq0008	4137941	4138022	a	0	0
sq0008	4555722	4555822	a	0	0
sq0008	4555724	4555824	a	0	0
sq0008	4989215	4989418	a	0	0
sq0008	5162879	5162959	a	0	0
sq0008	5300016	5300089	a	0	0
sq0008	5418999	5419266	a	0	0
sq0008	5547745	5547816	a	0	0
sq0008	6963831	6963940	a	0	0
sq0008	7021483	7021565	a	0	0
sq0008	7021625	7021697	a	0	0
sq0008	7509983	7510056	a	0	0
sq0008	7805673	7805744	a	0	0
sq0008	8301537	8301639	a	0	0
sq0008	9006767	9006838	a	0	0
sq0008	9007431	9007502	a	0	0
sq0008	9184415	9184503	a	0	0
sq0008	9184592	9184688	a	0	0
sq0008	9386189	9386259	a	0	0
sq0008	10143925	10143997	a	0	0
sq0008	10144118	10144190	a	0	0
sq0008	10351347	10351427	a	0	0
sq0008	11439727	11439800	a	0	0
sq0008	11678126	11678233	a	0	0
sq0008	12023325	12023396	a	0	0
sq0008	12505329	12505408	a	0	0
sq0008	13227497	13227593	a	0	0
sq0008	13625928	13626085	a	0	0
sq0008	13626861	13627026	a	0	0
sq0008	13627793	13627949	a	0	0
sq0008	14362083	14362154	a	0	0
sq0008	14653240	14653346	a	0	0
sq0008	14890722	14890828	a	0	0
sq0008	14959131	14959237	a	0	0
sq0008	15015098	15015203	a	0	0
sq0008	16762747	16762820	a	0	0
sq0008	20613028	20613134	a	0	0
sq0008	22826523	22826656	a	0	0
sq0008	27387981	27388052	a	0	0
sq0008	27389719	27390194	a	0	0
sq0008	28282288	28282388	a	0	0
sq0008	29503315	29503387	a	0	0
sq0008	30721791	30721864	a	0	0
sq0008	31218437	31218510	a	0	0
sq0008	31270722	31270806	a	0	0
sq0008	31270941	31271013	a	0	0
sq0008	31271204	31271295	a	0	0
sq0008	31271413	31271494	a	0	0
sq0008	32039719	32039767	a	0	0
sq0008	32157775	32157855	a	0	0
sq0008	32384401	32384472	a	0	0
sq0008	32495087	32495185	a	0	0
sq0008	33077793	33077865	a	0	0
sq0008	33081252	33081324	a	0	0
sq0010	1821719	1821790	a	0	0
sq0010	1822194	1822265	a	0	0
sq0010	1859970	1860041	a	0	0
sq0010	3139822	3139928	a	0	0
sq0010	3565530	3565601	a	0	0
sq0010	3761828	3761934	a	0	0
sq0010	4521413	4521484	a	0	0
sq0010	4522867	4522940	a	0	0
sq0010	4523190	4523308	a	0	0
sq0010	5545623	5545729	a	0	0
sq0010	7940628	7940708	a	0	0
sq0010	9491685	9491758	a	0	0
sq0010	9506857	9506929	a	0	0
sq0010	10445954	10446060	a	0	0
sq0010	10694566	10694667	a	0	0
sq0010	11060253	11060359	a	0	0
sq0010	16642143	16642249	a	0	0
sq0010	19339939	19340045	a	0	0
sq0010	20079087	20079273	a	0	0
sq0010	20464046	20464152	a	0	0
sq0010	22211002	22211087	a	0	0
sq0010	22211186	22211346	a	0	0
sq0010	22211415	22211641	a	0	0
sq0010	22487115	22487218	a	0	0
sq0010	25498333	25498439	a	0	0
sq0010	26180424	26180530	a	0	0
sq0010	26237456	26237554	a	0	0
sq0010	28531173	28531245	a	0	0
sq0010	29074413	29074494	a	0	0
sq0010	29422246	29422317	a	0	0
sq0010	29423110	29423188	a	0	0
sq0010	29424626	29424699	a	0	0
sq0010	29652618	29652728	a	0	0
sq0010	29653401	29653508	a	0	0
sq0010	29653801	29653918	a	0	0
sq0010	29654170	29654287	a	0	0
sq0010	29654573	29654666	a	0	0
sq0010	29654748	29654838	a	0	0
sq0010	29655070	29655225	a	0	0
sq0010	29849108	29849411	a	0	0
sq0010	30422524	30422594	a	0	0
sq0010	30593737	30593817	a	0	0
sq0010	30790181	30790277	a	0	0
sq0010	30790350	30790439	a	0	0
sq0010	31446003	31446101	a	0	0
sq0010	31757569	31757640	a	0	0
sq0010	32104827	32104898	a	0	0
sq0010	32219455	32219526	a	0	0
sq0010	32911386	32911458	a	0	0
sq0010	33228745	33228845	a	0	0
sq0010	33487378	33487450	a	0	0
sq0010	33535472	33535544	a	0	0
sq0010	33634788	33634866	a	0	0
sq0010	34191025	34191134	a	0	0
sq0010	34436826	34436899	a	0	0
sq0010	35165679	35165728	a	0	0
sq0010	35185252	35185323	a	0	0
sq0010	35293314	35293386	a	0	0
sq0010	35330921	35331019	a	0	0
sq0010	35362774	35362855	a	0	0
sq0010	35532509	35532610	a	0	0
sq0010	35565798	35565870	a	0	0
sq0010	35738836	35738906	a	0	0
sq0010	35815236	35815307	a	0	0
sq0010	35842090	35842171	a	0	0
sq0010	35882500	35882581	a	0	0
sq0010	35883816	35883896	a	0	0
sq0010	35902978	35903049	a	0	0
sq0010	36070151	36070454	a	0	0
sq0010	36139788	36139860	a	0	0
sq0010	36376709	36376779	a	0	0
sq0010	36527190	36527298	a	0	0
sq0010	37028946	37029018	a	0	0
sq0010	37965503	37965600	a	0	0
sq0012	510841	510920	a	0	0
sq0012	521162	521232	a	0	0
sq0012	748338	748410	a	0	0
sq0012	1398352	1398422	a	0	0
sq0012	1453252	1453325	a	0	0
sq0012	1700894	1700961	a	0	0
sq0012	1892657	1892728	a	0	0
sq0012	1899410	1899479	a	0	0
sq0012	2089659	2089747	a	0	0
sq0012	2100717	2100790	a	0	0
sq0012	2124254	2124326	a	0	0
sq0012	2500030	2500101	a	0	0
sq0012	2500299	2500370	a	0	0
sq0012	3100673	3100791	a	0	0
sq0012	3521481	3521553	a	0	0
sq0012	3589869	3589941	a	0	0
sq0012	3592539	3592611	a	0	0
sq0012	3659307	3659389	a	0	0
sq0012	3763238	3763318	a	0	0
sq0012	4357538	4357617	a	0	0
sq0012	5121599	5121670	a	0	0
sq0012	5258170	5258242	a	0	0
sq0012	5350602	5350678	a	0	0
sq0012	5367505	5367677	a	0	0
sq0012	5701691	5701772	a	0	0
sq0012	5706803	5706884	a	0	0
sq0012	5781158	5781230	a	0	0
sq0012	6084480	6084584	a	0	0
sq0012	6084482	6084586	a	0	0
sq0012	6122238	6122377	a	0	0
sq0012	7472251	7472331	a	0	0
sq0012	7472436	7472516	a	0	0
sq0012	7472691	7472771	a	0	0
sq0012	7542959	7543040	a	0	0
sq0012	7604807	7604889	a	0	0
sq0012	7605090	7605189	a	0	0
sq0012	7605379	7605481	a	0	0
sq0012	8558118	8558189	a	0	0
sq0012	9070946	9071032	a	0	0
sq0012	9461404	9461485	a	0	0
sq0012	9633056	9633135	a	0	0
sq0012	11931140	11931212	a	0	0
sq0012	11931433	11931505	a	0	0
sq0012	12055381	12055462	a	0	0
sq0012	12791330	12791403	a	0	0
sq0012	12795336	12795438	a	0	0
sq0012	13414987	13415060	a	0	0
sq0012	14871184	14871255	a	0	0
sq0012	14871547	14871618	a	0	0
sq0012	14872247	14872318	a	0	0
sq0012	16145659	16145730	a	0	0
sq0012	16356065	16356284	a	0	0
sq0012	16627638	16627860	a	0	0
sq0012	17492946	17493019	a	0	0
sq0012	18439842	18439915	a	0	0
sq0012	20067072	20067174	a	0	0
sq0012	20075418	20075520	a	0	0
sq0012	20216757	20216868	a	0	0
sq0012	20232248	20232357	a	0	0
sq0012	20265025	20265166	a	0	0
sq0012	20287416	20287519	a	0	0
sq0012	20418555	20418664	a	0	0
sq0012	20551426	20551535	a	0	0
sq0012	20653962	20654071	a	0	0
sq0012	20723816	20723925	a	0	0
sq0012	22877797	22877904	a	0	0
sq0012	23639988	23640094	a	0	0
sq0012	27907978	27908108	a	0	0
sq0012	32024226	32024412	a	0	0
sq0012	32058243	32058357	a	0	0
sq0012	33873385	33873521	a	0	0
sq0012	33873387	33873523	a	0	0
sq0012	34335763	34335835	a	0	0
sq0012	34540685	34540792	a	0	0
sq0012	35870191	35870297	a	0	0
sq0012	39534266	39534372	a	0	0
sq0012	39970060	39970166	a	0	0
sq0012	41625934	41625992	a	0	0
sq0012	42112846	42112963	a	0	0
sq0012	42134532	42134639	a	0	0
sq0012	42756722	42756828	a	0	0
sq0012	43991426	43991498	a	0	0
sq0012	45045959	45046032	a	0	0
sq0012	45049275	45049348	a	0	0
sq0012	45137366	45137473	a	0	0
sq0012	45137368	45137475	a	0	0
sq0012	46259218	46259289	a	0	0
sq0012	46458156	46458227	a	0	0
sq0012	46620681	46620725	a	0	0
sq0014	366742	366813	a	0	0
sq0014	489938	490010	a	0	0
sq0014	538532	538612	a	0	0
sq0014	904199	904324	a	0	0
sq0014	1024764	1024835	a	0	0
sq0014	1145983	1146054	a	0	0
sq0014	1490982	1491053	a	0	0
sq0014	1523959	1524059	a	0	0
sq0014	1524331	1524466	a	0	0
sq0014	2004941	2005021	a	0	0
sq0014	2005580	2005671	a	0	0
sq0014	2139745	2139835	a	0	0
sq0014	2314239	2314319	a	0	0
sq0014	2455531	2455633	a	0	0
sq0014	2552278	2552350	a	0	0
sq0014	2660939	2661010	a	0	0
sq0014	2894013	2894085	a	0	0
sq0014	2918453	2918526	a	0	0
sq0014	2982448	2982535	a	0	0
sq0014	3004361	3004432	a	0	0
sq0014	3128558	3128629	a	0	0
sq0014	3128714	3128785	a	0	0
sq0014	3688052	3688125	a	0	0
sq0014	3692708	3692800	a	0	0
sq0014	3938244	3938315	a	0	0
sq0014	4086681	4086752	a	0	0
sq0014	5215206	5215279	a	0	0
sq0014	5377169	5377242	a	0	0
sq0014	5547637	5547746	a	0	0
sq0014	5547856	5547942	a	0	0
sq0014	6098198	6098279	a	0	0
sq0014	6098348	6098421	a	0	0
sq0014	6098498	6098571	a	0	0
sq0014	6282332	6282429	a	0	0
sq0014	6361146	6361266	a	0	0
sq0014	6507634	6507752	a	0	0
sq0014	6597268	6597340	a	0	0
sq0014	6682836	6682907	a	0	0
sq0014	6807500	6807571	a	0	0
sq0014	7069126	7069197	a	0	0
sq0014	7160588	7160659	a	0	0
sq0014	7466807	7466878	a	0	0
sq0014	7492734	7492866	a	0	0
sq0014	7492740	7492860	a	0	0
sq0014	7702069	7702140	a	0	0
sq0014	7751044	7751116	a	0	0
sq0014	7792903	7792975	a	0	0
sq0014	8229553	8229626	a	0	0
sq0014	8230012	8230085	a	0	0
sq0014	8230470	8230543	a	0	0
sq0014	8231465	8231538	a	0	0
sq0014	8326081	8326152	a	0	0
sq0014	8498548	8498677	a	0	0
sq0014	8498550	8498679	a	0	0
sq0014	8525115	8525265	a	0	0
sq0014	8572871	8572954	a	0	0
sq0014	8574644	8574727	a	0	0
sq0014	9157021	9157093	a	0	0
sq0014	9273016	9273166	a	0	0
sq0014	9331228	9331299	a	0	0
sq0014	9463075	9463156	a	0	0
sq0014	9542262	9542361	a	0	0
sq0014	9542543	9542653	a	0	0
sq0014	9570236	9570346	a	0	0
sq0014	9570998	9571087	a	0	0
sq0014	10671817	10671889	a	0	0
sq0014	10806900	10806972	a	0	0
sq0014	11051827	11051908	a	0	0
sq0014	11078282	11078378	a	0	0
sq0014	11078526	11078611	a	0	0
sq0014	11754728	11754800	a	0	0
sq0014	11965848	11965919	a	0	0
sq0014	12055447	12055519	a	0	0
sq0014	12511362	12511465	a	0	0
sq0014	12749425	12749498	a	0	0
sq0014	12759195	12759267	a	0	0
sq0014	12819518	12819589	a	0	0
sq0014	13627118	13627219	a	0	0
sq0014	13627270	13627393	a	0	0
sq0014	13627537	13627660	a	0	0
sq0014	13628035	13628135	a	0	0
sq0014	13628291	13628414	a	0	0
sq0014	13628844	13628948	a	0	0
sq0014	13629377	13629468	a	0	0
sq0014	13630648	13630755	a	0	0
sq0014	14303943	14304014	a	0	0
sq0014	14304285	14304356	a	0	0
sq0014	14304823	14304893	a	0	0
sq0014	14306626	14306697	a	0	0
sq0014	14515036	14515164	a	0	0
sq0014	16083797	16083985	a	0	0
sq0014	19235123	19235200	a	0	0
sq0014	19915860	19916087	a	0	0
sq0014	19915860	19916087	a	0	0
sq0014	21090077	21090207	a	0	0
sq0014	21997166	21997295	a	0	0
sq0014	23547898	23548120	a	0	0
sq0014	23906225	23906298	a	0	0
sq0014	24355298	24355404	a	0	0
sq0014	25543345	25543416	a	0	0
sq0014	29444007	29444065	a	0	0
sq0014	29444323	29444439	a	0	0
sq0014	29534466	29534543	a	0	0
sq0014	29631842	29631913	a	0	0
sq0014	29632742	29632815	a	0	0
sq0014	31095418	31095544	a	0	0
sq0014	31245949	31246055	a	0	0
sq0014	32228001	32228074	a	0	0
sq0014	34001127	34001225	a	0	0
sq0016	4244	4316	a	0	0
sq0016	435789	435860	a	0	0
sq0016	435959	436030	a	0	0
sq0016	470132	470251	a	0	0
sq0016	1468024	1468120	a	0	0
sq0016	1523152	1523248	a	0	0
sq0016	1523342	1523430	a	0	0
sq0016	1708712	1708783	a	0	0
sq0016	1783087	1783168	a	0	0
sq0016	2104393	2104477	a	0	0
sq0016	2803927	2803998	a	0	0
sq0016	3287118	3287191	a	0	0
sq0016	3287269	3287342	a	0	0
sq0016	4372334	4372411	a	0	0
sq0016	4842786	4842963	a	0	0
sq0016	5266925	5267025	a	0	0
sq0016	5659296	5659368	a	0	0
sq0016	7752582	7752683	a	0	0
sq0016	8145095	8145201	a	0	0
sq0016	8284669	8284713	a	0	0
sq0016	8743786	8743891	a	0	0
sq0016	9074457	9074595	a	0	0
sq0016	11625729	11625835	a	0	0
sq0016	15213074	15213153	a	0	0
sq0016	15697186	15697294	a	0	0
sq0016	17078291	17078395	a	0	0
sq0016	17729540	17729642	a	0	0
sq0016	18431706	18431779	a	0	0
sq0016	20401320	20401391	a	0	0
sq0016	20976697	20976776	a	0	0
sq0016	22110769	22110967	a	0	0
sq0016	22587817	22587922	a	0	0
sq0016	22921540	22921688	a	0	0
sq0016	23123072	23123145	a	0	0
sq0016	23699876	23700019	a	0	0
sq0016	25191575	25191685	a	0	0
sq0016	25276460	25276569	a	0	0
sq0016	27710083	27710166	a	0	0
sq0016	27748443	27748638	a	0	0
sq0016	27750317	27750511	a	0	0
sq0016	27752808	27753003	a	0	0
sq0016	27754774	27754969	a	0	0
sq0016	27757331	27757525	a	0	0
sq0016	28100766	28100838	a	0	0
sq0016	28132986	28133116	a	0	0
sq0016	28133277	28133434	a	0	0
sq0016	28133762	28133848	a	0	0
sq0016	28133908	28134043	a	0	0
sq0016	28847729	28847801	a	0	0
sq0016	30132780	30132872	a	0	0
sq0016	30649959	30650067	a	0	0
sq0016	30768942	30769044	a	0	0
sq0016	30973029	30973100	a	0	0
sq0016	30998089	30998181	a	0	0
sq0016	31608503	31608575	a	0	0
sq0016	32370643	32370713	a	0	0
sq0016	32804102	32804174	a	0	0
sq0016	33249591	33249671	a	0	0
sq0016	33293664	33293735	a	0	0
sq0016	33451881	33451954	a	0	0
sq0016	33956435	33956506	a	0	0
sq0016	33961801	33961874	a	0	0
sq0016	33967893	33967962	a	0	0
sq0016	33973234	33973307	a	0	0
sq0016	34405161	34405264	a	0	0
sq0016	34448205	34448277	a	0	0
sq0016	34550023	34550094	a	0	0
sq0016	34703017	34703203	a	0	0
sq0016	34703023	34703205	a	0	0
sq0016	34783745	34783816	a	0	0
sq0016	34954245	34954365	a	0	0
sq0016	34975195	34975277	a	0	0
sq0016	35158538	35158610	a	0	0
sq0016	35384110	35384180	a	0	0
sq0016	35499365	35499438	a	0	0
sq0016	35645717	35645888	a	0	0
sq0016	35693564	35693646	a	0	0
sq0016	36519367	36519439	a	0	0
sq0018	1772146	1772247	a	0	0
sq0018	2446364	2446434	a	0	0
sq0018	2587849	2587933	a	0	0
sq0018	2588140	2588219	a	0	0
sq0018	2588327	2588410	a	0	0
sq0018	2988049	2988121	a	0	0
sq0018	3239311	3239425	a	0	0
sq0018	3348247	3348361	a	0	0
sq0018	4181200	4181306	a	0	0
sq0018	4201993	4202099	a	0	0
sq0018	5041702	5041808	a	0	0
sq0018	6376952	6377058	a	0	0
sq0018	9881153	9881300	a	0	0
sq0018	12334810	12334916	a	0	0
sq0018	16243188	16243293	a	0	0
sq0018	19767935	19768035	a	0	0
sq0018	20331258	20331331	a	0	0
sq0018	20347170	20347243	a	0	0
sq0018	20367986	20368059	a	0	0
sq0018	20388776	20388849	a	0	0
sq0018	21395777	21395864	a	0	0
sq0018	21709463	21709569	a	0	0
sq0018	21781563	21781669	a	0	0
sq0018	21849692	21849793	a	0	0
sq0018	21897486	21897601	a	0	0
sq0018	23712330	23712418	a	0	0
sq0018	25225830	25225902	a	0	0
sq0018	25556348	25556688	a	0	0
sq0018	26463028	26463144	a	0	0
sq0018	26690328	26690400	a	0	0
sq0018	26691143	26691260	a	0	0
sq0018	27310176	27310295	a	0	0
sq0018	27320216	27320327	a	0	0
sq0018	29234256	29234560	a	0	0
sq0018	29709250	29709339	a	0	0
sq0018	30080496	30080596	a	0	0
sq0018	30080498	30080598	a	0	0
sq0018	30165486	30165558	a	0	0
sq0018	30511605	30511755	a	0	0
sq0018	30567705	30567834	a	0	0
sq0018	30707212	30707292	a	0	0
sq0020	76272	76379	a	0	0
sq0020	452182	452300	a	0	0
sq0020	562771	562843	a	0	0
sq0020	776385	776521	a	0	0
sq0020	1103369	1103452	a	0	0
sq0020	1125765	1125872	a	0	0
